Sample in Buffer,Sample in Window,TRIGGER,axis_rx_tdata_1[511:0],axis_rx_tvalid_1,axis_rx_tuser_1,axis_rx_tkeep_1[63:0],axis_rx_tlast_1,axis_tx_tdata_1[511:0],axis_tx_tvalid_1,axis_tx_tkeep_1[63:0],axis_tx_tlast_1,axis_tx_tready_1,lbus_reset,lbus1_tx_ovfout,lbus1_tx_unfout,RefClkLocked,Reset,qsfp1_intl_ls_IBUF
102,38,0,0000000000000000000000000000000000000000000000006e180ba50000000000000000000000000000000000000a0aa8c0000000000000690aa8c0c6de9c9a,0,0,0000000000000000,0,00000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,0,0000000000000000,0,1,0,0,0,1,0,0
103,39,0,0000000000000000000000000000000000000000000000006e180ba50000000000000000000000000000000000000a0aa8c0000000000000690aa8c0c6de9c9a,0,0,0000000000000000,0,00000000000000000000000000000000000000000000690aa8c0c6de9c9a0dec0a0aa8c0924102350a0002000406000801000608924102350a00c6de9c9a0dec,1,0fffffffffffffff,1,1,0,0,0,1,0,0
104,40,0,0000000000000000000000000000000000000000000000006e180ba50000000000000000000000000000000000000a0aa8c0000000000000690aa8c0c6de9c9a,0,0,0000000000000000,0,00000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,0,0000000000000000,0,1,0,0,0,1,0,0
105,41,0,0000000000000000000000000000000000000000000000006e180ba50000000000000000000000000000000000000a0aa8c0000000000000690aa8c0c6de9c9a,0,0,0000000000000000,0,00000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,0,0000000000000000,0,1,0,0,0,1,0,0
106,42,0,0000000000000000000000000000000000000000000000006e180ba50000000000000000000000000000000000000a0aa8c0000000000000690aa8c0c6de9c9a,0,0,0000000000000000,0,00000000000000000000000000000000000000000000690aa8c0c6de9c9a0dec0a0aa8c0924102350a0002000406000801000608924102350a00c6de9c9a0dec,1,0fffffffffffffff,1,1,0,0,0,1,0,0
107,43,0,0000000000000000000000000000000000000000000000006e180ba50000000000000000000000000000000000000a0aa8c0000000000000690aa8c0c6de9c9a,0,0,0000000000000000,0,00000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,0,0000000000000000,0,1,0,0,0,1,0,0
108,44,0,0000000000000000000000000000000000000000000000006e180ba50000000000000000000000000000000000000a0aa8c0000000000000690aa8c0c6de9c9a,0,0,0000000000000000,0,00000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,0,0000000000000000,0,1,0,0,0,1,0,0
109,45,0,0000000000000000000000000000000000000000000000006e180ba50000000000000000000000000000000000000a0aa8c0000000000000690aa8c0c6de9c9a,0,0,0000000000000000,0,00000000000000000000000000000000000000000000690aa8c0c6de9c9a0dec0a0aa8c0924102350a0002000406000801000608924102350a00c6de9c9a0dec,1,0fffffffffffffff,1,1,0,0,0,1,0,0
110,46,0,0000000000000000000000000000000000000000000000006e180ba50000000000000000000000000000000000000a0aa8c0000000000000690aa8c0c6de9c9a,0,0,0000000000000000,0,00000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,0,0000000000000000,0,1,0,0,0,1,0,0
111,47,0,0000000000000000000000000000000000000000000000006e180ba50000000000000000000000000000000000000a0aa8c0000000000000690aa8c0c6de9c9a,0,0,0000000000000000,0,00000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,0,0000000000000000,0,1,0,0,0,1,0,0
112,48,0,0000000000000000000000000000000000000000000000006e180ba50000000000000000000000000000000000000a0aa8c0000000000000690aa8c0c6de9c9a,0,0,0000000000000000,0,00000000000000000000000000000000000000000000690aa8c0c6de9c9a0dec0a0aa8c0924102350a0002000406000801000608924102350a00c6de9c9a0dec,1,0fffffffffffffff,1,1,0,0,0,1,0,0
113,49,0,0000000000000000000000000000000000000000000000006e180ba50000000000000000000000000000000000000a0aa8c0000000000000690aa8c0c6de9c9a,0,0,0000000000000000,0,00000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,0,0000000000000000,0,1,0,0,0,1,0,0
114,50,0,0000000000000000000000000000000000000000000000006e180ba50000000000000000000000000000000000000a0aa8c0000000000000690aa8c0c6de9c9a,0,0,0000000000000000,0,00000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,0,0000000000000000,0,1,0,0,0,1,0,0
115,51,0,0000000000000000000000000000000000000000000000006e180ba50000000000000000000000000000000000000a0aa8c0000000000000690aa8c0c6de9c9a,0,0,0000000000000000,0,00000000000000000000000000000000000000000000690aa8c0c6de9c9a0dec0a0aa8c0924102350a0002000406000801000608924102350a00c6de9c9a0dec,1,0fffffffffffffff,1,1,0,0,0,1,0,0
116,52,0,0000000000000000000000000000000000000000000000006e180ba50000000000000000000000000000000000000a0aa8c0000000000000690aa8c0c6de9c9a,0,0,0000000000000000,0,00000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,0,0000000000000000,0,1,0,0,0,1,0,0
117,53,0,0000000000000000000000000000000000000000000000006e180ba50000000000000000000000000000000000000a0aa8c0000000000000690aa8c0c6de9c9a,0,0,0000000000000000,0,00000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,0,0000000000000000,0,1,0,0,0,1,0,0
118,54,0,0000000000000000000000000000000000000000000000006e180ba50000000000000000000000000000000000000a0aa8c0000000000000690aa8c0c6de9c9a,0,0,0000000000000000,0,00000000000000000000000000000000000000000000690aa8c0c6de9c9a0dec0a0aa8c0924102350a0002000406000801000608924102350a00c6de9c9a0dec,1,0fffffffffffffff,1,1,0,0,0,1,0,0
119,55,0,0000000000000000000000000000000000000000000000006e180ba50000000000000000000000000000000000000a0aa8c0000000000000690aa8c0c6de9c9a,0,0,0000000000000000,0,00000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,0,0000000000000000,0,1,0,0,0,1,0,0
120,56,0,0000000000000000000000000000000000000000000000006e180ba50000000000000000000000000000000000000a0aa8c0000000000000690aa8c0c6de9c9a,0,0,0000000000000000,0,00000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,0,0000000000000000,0,1,0,0,0,1,0,0
121,57,0,0000000000000000000000000000000000000000000000006e180ba50000000000000000000000000000000000000a0aa8c0000000000000690aa8c0c6de9c9a,0,0,0000000000000000,0,00000000000000000000000000000000000000000000690aa8c0c6de9c9a0dec0a0aa8c0924102350a0002000406000801000608924102350a00c6de9c9a0dec,1,0fffffffffffffff,1,1,0,0,0,1,0,0
122,58,0,0000000000000000000000000000000000000000000000006e180ba50000000000000000000000000000000000000a0aa8c0000000000000690aa8c0c6de9c9a,0,0,0000000000000000,0,00000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,0,0000000000000000,0,1,0,0,0,1,0,0
123,59,0,0000000000000000000000000000000000000000000000006e180ba50000000000000000000000000000000000000a0aa8c0000000000000690aa8c0c6de9c9a,0,0,0000000000000000,0,00000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,0,0000000000000000,0,1,0,0,0,1,0,0
124,60,0,0000000000000000000000000000000000000000000000006e180ba50000000000000000000000000000000000000a0aa8c0000000000000690aa8c0c6de9c9a,0,0,0000000000000000,0,00000000000000000000000000000000000000000000690aa8c0c6de9c9a0dec0a0aa8c0924102350a0002000406000801000608924102350a00c6de9c9a0dec,1,0fffffffffffffff,1,1,0,0,0,1,0,0
125,61,0,0000000000000000000000000000000000000000000000006e180ba50000000000000000000000000000000000000a0aa8c0000000000000690aa8c0c6de9c9a,0,0,0000000000000000,0,00000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,0,0000000000000000,0,1,0,0,0,1,0,0
126,62,0,0000000000000000000000000000000000000000000000006e180ba50000000000000000000000000000000000000a0aa8c0000000000000690aa8c0c6de9c9a,0,0,0000000000000000,0,00000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,0,0000000000000000,0,1,0,0,0,1,0,0
127,63,0,0000000000000000000000000000000000000000000000006e180ba50000000000000000000000000000000000000a0aa8c0000000000000690aa8c0c6de9c9a,0,0,0000000000000000,0,00000000000000000000000000000000000000000000690aa8c0c6de9c9a0dec0a0aa8c0924102350a0002000406000801000608924102350a00c6de9c9a0dec,1,0fffffffffffffff,1,1,0,0,0,1,0,0
